
---------- Begin Simulation Statistics ----------
final_tick                               546375689000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 266352                       # Simulator instruction rate (inst/s)
host_mem_usage                                 643568                       # Number of bytes of host memory used
host_op_rate                                   266792                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  3546.05                       # Real time elapsed on the host
host_tick_rate                              161177420                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   942525265                       # Number of instructions simulated
sim_ops                                     944085022                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.576379                       # Number of seconds simulated
sim_ticks                                566378689000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 150084447                       # number of cc regfile reads
system.cpu.cc_regfile_writes                150086252                       # number of cc regfile writes
system.cpu.committedInsts                   952525265                       # Number of Instructions Simulated
system.cpu.committedOps                     954085022                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.605106                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.605106                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                           29908                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1305316                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                151355812                       # Number of branches executed
system.cpu.iew.exec_nop                         25974                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.701870                       # Inst execution rate
system.cpu.iew.exec_refs                    503952795                       # number of memory reference insts executed
system.cpu.iew.exec_stores                  125292826                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 6763202                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             391620403                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                103                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              2926                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts            130479909                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          1013575403                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             378659969                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           1655600                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             980921371                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 101474                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents               4094340                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1322987                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               5814702                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents          18090                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       442306                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         863010                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 816522130                       # num instructions consuming a value
system.cpu.iew.wb_count                     978864290                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.785760                       # average fanout of values written-back
system.cpu.iew.wb_producers                 641590166                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.698301                       # insts written-back per cycle
system.cpu.iew.wb_sent                      980069017                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               1143545901                       # number of integer regfile reads
system.cpu.int_regfile_writes               730702217                       # number of integer regfile writes
system.cpu.ipc                               1.652603                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.652603                       # IPC: Total IPC of All Threads
system.l2.ReadExReq_miss_rate::.cpu.data     0.977707                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::total         0.977707                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_avg_miss_latency::.cpu.data 61679.153094                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::total 61679.153094                       # average ReadExReq miss latency
system.l2.ReadExReq_mshr_misses::.cpu.data          307                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_misses::total            307                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_miss_latency::.cpu.data     15865500                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_latency::total     15865500                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_rate::.cpu.data     0.977707                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::total     0.977707                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_avg_mshr_miss_latency::.cpu.data 51679.153094                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_avg_mshr_miss_latency::total 51679.153094                       # average ReadExReq mshr miss latency
system.l2.ReadCleanReq_hits::.cpu.inst            109                       # number of ReadCleanReq hits
system.l2.ReadCleanReq_hits::total                109                       # number of ReadCleanReq hits
system.l2.ReadCleanReq_misses::.cpu.inst          972                       # number of ReadCleanReq misses
system.l2.ReadCleanReq_misses::total              972                       # number of ReadCleanReq misses
system.l2.ReadCleanReq_miss_latency::.cpu.inst     59527500                       # number of ReadCleanReq miss cycles
system.l2.ReadCleanReq_miss_latency::total     59527500                       # number of ReadCleanReq miss cycles
system.l2.ReadCleanReq_accesses::.cpu.inst         1081                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadCleanReq_accesses::total           1081                       # number of ReadCleanReq accesses(hits+misses)
system.l2.ReadCleanReq_miss_rate::.cpu.inst     0.899167                       # miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_miss_rate::total      0.899167                       # miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_avg_miss_latency::.cpu.inst 61242.283951                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_avg_miss_latency::total 61242.283951                       # average ReadCleanReq miss latency
system.l2.ReadCleanReq_mshr_misses::.cpu.inst          972                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_misses::total          972                       # number of ReadCleanReq MSHR misses
system.l2.ReadCleanReq_mshr_miss_latency::.cpu.inst     49817500                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_latency::total     49817500                       # number of ReadCleanReq MSHR miss cycles
system.l2.ReadCleanReq_mshr_miss_rate::.cpu.inst     0.899167                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_mshr_miss_rate::total     0.899167                       # mshr miss rate for ReadCleanReq accesses
system.l2.ReadCleanReq_avg_mshr_miss_latency::.cpu.inst 51252.572016                       # average ReadCleanReq mshr miss latency
system.l2.ReadCleanReq_avg_mshr_miss_latency::total 51252.572016                       # average ReadCleanReq mshr miss latency
system.l2.ReadSharedReq_hits::.cpu.data            24                       # number of ReadSharedReq hits
system.l2.ReadSharedReq_hits::total                24                       # number of ReadSharedReq hits
system.l2.ReadSharedReq_misses::.cpu.data          231                       # number of ReadSharedReq misses
system.l2.ReadSharedReq_misses::total             231                       # number of ReadSharedReq misses
system.l2.ReadSharedReq_miss_latency::.cpu.data     14326500                       # number of ReadSharedReq miss cycles
system.l2.ReadSharedReq_miss_latency::total     14326500                       # number of ReadSharedReq miss cycles
system.l2.ReadSharedReq_accesses::.cpu.data          255                       # number of ReadSharedReq accesses(hits+misses)
system.l2.ReadSharedReq_accesses::total           255                       # number of ReadSharedReq accesses(hits+misses)
system.l2.ReadSharedReq_miss_rate::.cpu.data     0.905882                       # miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_miss_rate::total     0.905882                       # miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_avg_miss_latency::.cpu.data 62019.480519                       # average ReadSharedReq miss latency
system.l2.ReadSharedReq_avg_miss_latency::total 62019.480519                       # average ReadSharedReq miss latency
system.l2.ReadSharedReq_mshr_misses::.cpu.data          231                       # number of ReadSharedReq MSHR misses
system.l2.ReadSharedReq_mshr_misses::total          231                       # number of ReadSharedReq MSHR misses
system.l2.ReadSharedReq_mshr_miss_latency::.cpu.data     12016500                       # number of ReadSharedReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_latency::total     12016500                       # number of ReadSharedReq MSHR miss cycles
system.l2.ReadSharedReq_mshr_miss_rate::.cpu.data     0.905882                       # mshr miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_mshr_miss_rate::total     0.905882                       # mshr miss rate for ReadSharedReq accesses
system.l2.ReadSharedReq_avg_mshr_miss_latency::.cpu.data 52019.480519                       # average ReadSharedReq mshr miss latency
system.l2.ReadSharedReq_avg_mshr_miss_latency::total 52019.480519                       # average ReadSharedReq mshr miss latency
system.l2.InvalidateReq_misses::.cpu.data            9                       # number of InvalidateReq misses
system.l2.InvalidateReq_misses::total               9                       # number of InvalidateReq misses
system.l2.InvalidateReq_accesses::.cpu.data            9                       # number of InvalidateReq accesses(hits+misses)
system.l2.InvalidateReq_accesses::total             9                       # number of InvalidateReq accesses(hits+misses)
system.l2.InvalidateReq_miss_rate::.cpu.data            1                       # miss rate for InvalidateReq accesses
system.l2.InvalidateReq_miss_rate::total            1                       # miss rate for InvalidateReq accesses
system.l2.InvalidateReq_mshr_misses::.cpu.data            9                       # number of InvalidateReq MSHR misses
system.l2.InvalidateReq_mshr_misses::total            9                       # number of InvalidateReq MSHR misses
system.l2.InvalidateReq_mshr_miss_latency::.cpu.data       176000                       # number of InvalidateReq MSHR miss cycles
system.l2.InvalidateReq_mshr_miss_latency::total       176000                       # number of InvalidateReq MSHR miss cycles
system.l2.InvalidateReq_mshr_miss_rate::.cpu.data            1                       # mshr miss rate for InvalidateReq accesses
system.l2.InvalidateReq_mshr_miss_rate::total            1                       # mshr miss rate for InvalidateReq accesses
system.l2.InvalidateReq_avg_mshr_miss_latency::.cpu.data 19555.555556                       # average InvalidateReq mshr miss latency
system.l2.InvalidateReq_avg_mshr_miss_latency::total 19555.555556                       # average InvalidateReq mshr miss latency
system.l2.power_state.pwrStateResidencyTicks::UNDEFINED 576378689000                       # Cumulative time (in ticks) in various power states
system.l2.tags.tagsinuse                  1386.790316                       # Cycle average of tags in use
system.l2.tags.total_refs                        2435                       # Total number of references to valid blocks.
system.l2.tags.sampled_refs                      1511                       # Sample count of references to valid blocks.
system.l2.tags.avg_refs                      1.611516                       # Average number of references to valid blocks.
system.l2.tags.warmup_cycle                     53000                       # Cycle when the warmup percentage was hit.
system.l2.tags.occ_blocks::.writebacks       1.998660                       # Average occupied blocks per requestor
system.l2.tags.occ_blocks::.cpu.inst       863.897089                       # Average occupied blocks per requestor
system.l2.tags.occ_blocks::.cpu.data       520.894567                       # Average occupied blocks per requestor
system.l2.tags.occ_percent::.writebacks      0.000030                       # Average percentage of cache occupancy
system.l2.tags.occ_percent::.cpu.inst        0.013182                       # Average percentage of cache occupancy
system.l2.tags.occ_percent::.cpu.data        0.007948                       # Average percentage of cache occupancy
system.l2.tags.occ_percent::total            0.021161                       # Average percentage of cache occupancy
system.l2.tags.occ_task_id_blocks::1024          1511                       # Occupied blocks per task id
system.l2.tags.age_task_id_blocks_1024::0          124                       # Occupied blocks per task id
system.l2.tags.age_task_id_blocks_1024::4         1387                       # Occupied blocks per task id
system.l2.tags.occ_task_id_percent::1024     0.023056                       # Percentage of cache occupancy per task id
system.l2.tags.tag_accesses                     11291                       # Number of tag accesses
system.l2.tags.data_accesses                    11291                       # Number of data accesses
system.l2.tags.power_state.pwrStateResidencyTicks::UNDEFINED 576378689000                       # Cumulative time (in ticks) in various power states
system.membus.trans_dist::ReadResp               1202                       # Transaction distribution
system.membus.trans_dist::ReadExReq               307                       # Transaction distribution
system.membus.trans_dist::ReadExResp              307                       # Transaction distribution
system.membus.trans_dist::ReadSharedReq          1203                       # Transaction distribution
system.membus.trans_dist::InvalidateReq             9                       # Transaction distribution
system.membus.pkt_count_system.l2.mem_side_port::system.physmem.port         3028                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_count::total                   3028                       # Packet count per connected requestor and responder (bytes)
system.membus.pkt_size_system.l2.mem_side_port::system.physmem.port        96576                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.pkt_size::total                   96576                       # Cumulative packet size per connected requestor and responder (bytes)
system.membus.snoops                                0                       # Total snoops (count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (bytes)
system.membus.snoop_fanout::samples              1733                       # Request fanout histogram
system.membus.snoop_fanout::mean                    0                       # Request fanout histogram
system.membus.snoop_fanout::stdev                   0                       # Request fanout histogram
system.membus.snoop_fanout::underflows              0      0.00%      0.00% # Request fanout histogram
system.membus.snoop_fanout::0                    1733    100.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::1                       0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::overflows               0      0.00%    100.00% # Request fanout histogram
system.membus.snoop_fanout::min_value               0                       # Request fanout histogram
system.membus.snoop_fanout::max_value               0                       # Request fanout histogram
system.membus.snoop_fanout::total                1733                       # Request fanout histogram
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 576378689000                       # Cumulative time (in ticks) in various power states
system.membus.reqLayer0.occupancy             2564080                       # Layer occupancy (ticks)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (%)
system.membus.respLayer1.occupancy            7545000                       # Layer occupancy (ticks)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (%)
system.physmem.bytes_read::.cpu.inst            62208                       # Number of bytes read from this memory
system.physmem.bytes_read::.cpu.data            34432                       # Number of bytes read from this memory
system.physmem.bytes_read::total                96640                       # Number of bytes read from this memory
system.physmem.bytes_inst_read::.cpu.inst        62208                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::total           62208                       # Number of instructions bytes read from this memory
system.physmem.num_reads::.cpu.inst               972                       # Number of read requests responded to by this memory
system.physmem.num_reads::.cpu.data               538                       # Number of read requests responded to by this memory
system.physmem.num_reads::total                  1510                       # Number of read requests responded to by this memory
system.physmem.bw_read::.cpu.inst              107929                       # Total read bandwidth from this memory (bytes/s)
system.physmem.bw_read::.cpu.data               59739                       # Total read bandwidth from this memory (bytes/s)
system.physmem.bw_read::total                  167668                       # Total read bandwidth from this memory (bytes/s)
system.physmem.bw_inst_read::.cpu.inst         107929                       # Instruction read bandwidth from this memory (bytes/s)
system.physmem.bw_inst_read::total             107929                       # Instruction read bandwidth from this memory (bytes/s)
system.physmem.bw_total::.cpu.inst             107929                       # Total bandwidth to/from this memory (bytes/s)
system.physmem.bw_total::.cpu.data              59739                       # Total bandwidth to/from this memory (bytes/s)
system.physmem.bw_total::total                 167668                       # Total bandwidth to/from this memory (bytes/s)
system.physmem.power_state.pwrStateResidencyTicks::UNDEFINED 576378689000                       # Cumulative time (in ticks) in various power states
system.tol2bus.trans_dist::ReadResp              1335                       # Transaction distribution
system.tol2bus.trans_dist::WritebackDirty           73                       # Transaction distribution
system.tol2bus.trans_dist::WritebackClean          627                       # Transaction distribution
system.tol2bus.trans_dist::CleanEvict              87                       # Transaction distribution
system.tol2bus.trans_dist::ReadExReq              314                       # Transaction distribution
system.tol2bus.trans_dist::ReadExResp             314                       # Transaction distribution
system.tol2bus.trans_dist::ReadCleanReq          1081                       # Transaction distribution
system.tol2bus.trans_dist::ReadSharedReq          255                       # Transaction distribution
system.tol2bus.trans_dist::InvalidateReq            9                       # Transaction distribution
system.tol2bus.trans_dist::InvalidateResp            9                       # Transaction distribution
system.tol2bus.pkt_count_system.cpu.icache.mem_side_port::system.l2.cpu_side_port         2788                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port         1316                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_count::total                  4104                       # Packet count per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       109248                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port        41088                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.pkt_size::total                 150336                       # Cumulative packet size per connected requestor and responder (bytes)
system.tol2bus.snoops                               0                       # Total snoops (count)
system.tol2bus.snoopTraffic                         0                       # Total snoop traffic (bytes)
system.tol2bus.snoop_fanout::samples             1659                       # Request fanout histogram
system.tol2bus.snoop_fanout::mean            0.001206                       # Request fanout histogram
system.tol2bus.snoop_fanout::stdev           0.034710                       # Request fanout histogram
system.tol2bus.snoop_fanout::underflows             0      0.00%      0.00% # Request fanout histogram
system.tol2bus.snoop_fanout::0                   1657     99.88%     99.88% # Request fanout histogram
system.tol2bus.snoop_fanout::1                      2      0.12%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::2                      0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::overflows              0      0.00%    100.00% # Request fanout histogram
system.tol2bus.snoop_fanout::min_value              0                       # Request fanout histogram
system.tol2bus.snoop_fanout::max_value              1                       # Request fanout histogram
system.tol2bus.snoop_fanout::total               1659                       # Request fanout histogram
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED 576378689000                       # Cumulative time (in ticks) in various power states
system.tol2bus.reqLayer0.occupancy            1923000                       # Layer occupancy (ticks)
system.tol2bus.reqLayer0.utilization              0.0                       # Layer utilization (%)
system.tol2bus.respLayer0.occupancy           1620000                       # Layer occupancy (ticks)
system.tol2bus.respLayer0.utilization             0.0                       # Layer utilization (%)
system.tol2bus.respLayer1.occupancy            858000                       # Layer occupancy (ticks)
system.tol2bus.respLayer1.utilization             0.0                       # Layer utilization (%)
system.voltage_domain.voltage                       1                       # Voltage in Volts

---------- End Simulation Statistics   ----------
